Server,Keyword,Search Time,Execution Time,Total Time,Rows Fetched
srv03940.soton.ac.uk,diabetes,"4 17:39:55.283, Incoming Query:  select SEARCH_PARAMETERS, DOCUMENT_URL, RELEVANCE from NEW com.ibm.db2j.GaianTable('LTSOLID', 'queryPath=srv03812 srv03915 srv03916 srv03936', 'SEARCH_PARAMETERS VARCHAR(255), DOCUMENT_URL VARCHAR(255), RELEVANCE VARCHAR(3)', 'srv03936') GQ WHERE (Search_Parameters = 'diabetes,mailto:sagent0@example.org') AND GDB_QRYID=? AND GDB_QRYSTEPS=? -- GDB_HASH=55ED0D0A",601498,603800,22903
srv03941.soton.ac.uk,diabetes,276259,601498,603800,22903
srv03942.soton.ac.uk,diabetes,221269,601498,603800,22903
srv03943.soton.ac.uk,diabetes,240354,601498,603800,22903
srv03944.soton.ac.uk,diabetes,254694,601498,603800,22903
srv03945.soton.ac.uk,diabetes,281445,601498,603800,22903
srv03946.soton.ac.uk,diabetes,210748,601498,603800,22903
srv03947.soton.ac.uk,diabetes,336418,601498,603800,22903
srv03948.soton.ac.uk,diabetes,276689,601498,603800,22903
srv03949.soton.ac.uk,diabetes,227966,601498,603800,22903
srv03950.soton.ac.uk,diabetes,282921,601498,603800,22903
srv03951.soton.ac.uk,diabetes,216711,601498,603800,22903
srv03952.soton.ac.uk,diabetes,"4 17:39:55.292, Incoming Query:  select SEARCH_PARAMETERS, DOCUMENT_URL, RELEVANCE from NEW com.ibm.db2j.GaianTable('LTSOLID', 'queryPath=srv03812 srv03939 srv03816', 'SEARCH_PARAMETERS VARCHAR(255), DOCUMENT_URL VARCHAR(255), RELEVANCE VARCHAR(3)', 'srv03816') GQ WHERE (Search_Parameters = 'diabetes,mailto:sagent0@example.org') AND GDB_QRYID=? AND GDB_QRYSTEPS=? -- GDB_HASH=55ED0D0A",601498,603800,22903
srv03953.soton.ac.uk,diabetes,249046,601498,603800,22903
srv03954.soton.ac.uk,diabetes,255993,601498,603800,22903
srv03955.soton.ac.uk,diabetes,"4 17:39:55.292, Incoming Query:  select SEARCH_PARAMETERS, DOCUMENT_URL, RELEVANCE from NEW com.ibm.db2j.GaianTable('LTSOLID', 'queryPath=srv03812 srv03949 srv03914 srv03924', 'SEARCH_PARAMETERS VARCHAR(255), DOCUMENT_URL VARCHAR(255), RELEVANCE VARCHAR(3)', 'srv03924') GQ WHERE (Search_Parameters = 'diabetes,mailto:sagent0@example.org') AND GDB_QRYID=? AND GDB_QRYSTEPS=? -- GDB_HASH=55ED0D0A",601498,603800,22903
srv03812.soton.ac.uk,diabetes,18690,300732,302595,22560
srv03813.soton.ac.uk,diabetes,149426,300732,302595,22560
srv03814.soton.ac.uk,diabetes,srv03812:1708801706786:0,300732,302595,22560
srv03815.soton.ac.uk,diabetes,"4 19:08:27.028, Incoming Query:  select SEARCH_PARAMETERS, DOCUMENT_URL, RELEVANCE from NEW com.ibm.db2j.GaianTable('LTSOLID', 'queryPath=srv03812 srv03813 srv03914', 'SEARCH_PARAMETERS VARCHAR(255), DOCUMENT_URL VARCHAR(255), RELEVANCE VARCHAR(3)', 'srv03914') GQ WHERE (Search_Parameters = 'diabetes,mailto:sagent0@example.org') AND GDB_QRYID=? AND GDB_QRYSTEPS=? -- GDB_HASH=55ED0D0A",300732,302595,22560
srv03816.soton.ac.uk,diabetes,"4 19:08:27.257, Incoming Query:  select SEARCH_PARAMETERS, DOCUMENT_URL, RELEVANCE from NEW com.ibm.db2j.GaianTable('LTSOLID', 'queryPath=srv03812 srv03915 srv03924', 'SEARCH_PARAMETERS VARCHAR(255), DOCUMENT_URL VARCHAR(255), RELEVANCE VARCHAR(3)', 'srv03924') GQ WHERE (Search_Parameters = 'diabetes,mailto:sagent0@example.org') AND GDB_QRYID=? AND GDB_QRYSTEPS=? -- GDB_HASH=55ED0D0A",300732,302595,22560
srv03911.soton.ac.uk,diabetes,271275,300732,302595,22560
srv03912.soton.ac.uk,diabetes,273345,300732,302595,22560
srv03913.soton.ac.uk,diabetes,286951,300732,302595,22560
srv03914.soton.ac.uk,diabetes,247039,300732,302595,22560
srv03915.soton.ac.uk,diabetes,272840,300732,302595,22560
srv03916.soton.ac.uk,diabetes,248989,300732,302595,22560
srv03917.soton.ac.uk,diabetes,241944,300732,302595,22560
srv03918.soton.ac.uk,diabetes,282195,300732,302595,22560
srv03919.soton.ac.uk,diabetes,278889,300732,302595,22560
srv03920.soton.ac.uk,diabetes,254555,300732,302595,22560
srv03921.soton.ac.uk,diabetes,265137,300732,302595,22560
srv03922.soton.ac.uk,diabetes,231016,300732,302595,22560
srv03923.soton.ac.uk,diabetes,"4 19:08:27.128, Incoming Query:  select SEARCH_PARAMETERS, DOCUMENT_URL, RELEVANCE from NEW com.ibm.db2j.GaianTable('LTSOLID', 'queryPath=srv03812 srv03931 srv03911', 'SEARCH_PARAMETERS VARCHAR(255), DOCUMENT_URL VARCHAR(255), RELEVANCE VARCHAR(3)', 'srv03911') GQ WHERE (Search_Parameters = 'diabetes,mailto:sagent0@example.org') AND GDB_QRYID=? AND GDB_QRYSTEPS=? -- GDB_HASH=55ED0D0A",300732,302595,22560
srv03924.soton.ac.uk,diabetes,"4 19:08:27.302, Incoming Query:  select SEARCH_PARAMETERS, DOCUMENT_URL, RELEVANCE from NEW com.ibm.db2j.GaianTable('LTSOLID', 'queryPath=srv03812 srv03813 srv03816', 'SEARCH_PARAMETERS VARCHAR(255), DOCUMENT_URL VARCHAR(255), RELEVANCE VARCHAR(3)', 'srv03816') GQ WHERE (Search_Parameters = 'diabetes,mailto:sagent0@example.org') AND GDB_QRYID=? AND GDB_QRYSTEPS=? -- GDB_HASH=55ED0D0A",300732,302595,22560
srv03925.soton.ac.uk,diabetes,289618,300732,302595,22560
srv03926.soton.ac.uk,diabetes,"4 19:08:27.027, Incoming Query:  select SEARCH_PARAMETERS, DOCUMENT_URL, RELEVANCE from NEW com.ibm.db2j.GaianTable('LTSOLID', 'queryPath=srv03812 srv03813 srv03912', 'SEARCH_PARAMETERS VARCHAR(255), DOCUMENT_URL VARCHAR(255), RELEVANCE VARCHAR(3)', 'srv03912') GQ WHERE (Search_Parameters = 'diabetes,mailto:sagent0@example.org') AND GDB_QRYID=? AND GDB_QRYSTEPS=? -- GDB_HASH=55ED0D0A",300732,302595,22560
srv03927.soton.ac.uk,diabetes,270462,300732,302595,22560
srv03928.soton.ac.uk,diabetes,231360,300732,302595,22560
srv03929.soton.ac.uk,diabetes,269053,300732,302595,22560
srv03930.soton.ac.uk,diabetes,272039,300732,302595,22560
srv03931.soton.ac.uk,diabetes,265262,300732,302595,22560
srv03932.soton.ac.uk,diabetes,"4 19:08:26.956, Incoming Query:  select SEARCH_PARAMETERS, DOCUMENT_URL, RELEVANCE from NEW com.ibm.db2j.GaianTable('LTSOLID', 'queryPath=srv03812 srv03813 srv03914', 'SEARCH_PARAMETERS VARCHAR(255), DOCUMENT_URL VARCHAR(255), RELEVANCE VARCHAR(3)', 'srv03914') GQ WHERE (Search_Parameters = 'diabetes,mailto:sagent0@example.org') AND GDB_QRYID=? AND GDB_QRYSTEPS=? -- GDB_HASH=55ED0D0A",300732,302595,22560
srv03933.soton.ac.uk,diabetes,262321,300732,302595,22560
srv03934.soton.ac.uk,diabetes,282903,300732,302595,22560
srv03935.soton.ac.uk,diabetes,258899,300732,302595,22560
srv03936.soton.ac.uk,diabetes,srv03812:1708801706786:0,300732,302595,22560
srv03937.soton.ac.uk,diabetes,266023,300732,302595,22560
srv03938.soton.ac.uk,diabetes,232802,300732,302595,22560
srv03939.soton.ac.uk,diabetes,282885,300732,302595,22560
srv03940.soton.ac.uk,diabetes,srv03812:1708801706786:0,300732,302595,22560
srv03941.soton.ac.uk,diabetes,272490,300732,302595,22560
srv03942.soton.ac.uk,diabetes,245056,300732,302595,22560
srv03943.soton.ac.uk,diabetes,255457,300732,302595,22560
srv03944.soton.ac.uk,diabetes,261495,300732,302595,22560
srv03945.soton.ac.uk,diabetes,294276,300732,302595,22560
srv03946.soton.ac.uk,diabetes,222743,300732,302595,22560
srv03947.soton.ac.uk,diabetes,260746,300732,302595,22560
srv03948.soton.ac.uk,diabetes,287305,300732,302595,22560
srv03949.soton.ac.uk,diabetes,249478,300732,302595,22560
srv03950.soton.ac.uk,diabetes,"4 19:08:27.129, Incoming Query:  select SEARCH_PARAMETERS, DOCUMENT_URL, RELEVANCE from NEW com.ibm.db2j.GaianTable('LTSOLID', 'queryPath=srv03812 srv03931 srv03911', 'SEARCH_PARAMETERS VARCHAR(255), DOCUMENT_URL VARCHAR(255), RELEVANCE VARCHAR(3)', 'srv03911') GQ WHERE (Search_Parameters = 'diabetes,mailto:sagent0@example.org') AND GDB_QRYID=? AND GDB_QRYSTEPS=? -- GDB_HASH=55ED0D0A",300732,302595,22560
srv03951.soton.ac.uk,diabetes,225959,300732,302595,22560
srv03952.soton.ac.uk,diabetes,srv03812:1708801706786:0,300732,302595,22560
srv03953.soton.ac.uk,diabetes,262734,300732,302595,22560
srv03954.soton.ac.uk,diabetes,271246,300732,302595,22560
srv03955.soton.ac.uk,diabetes,srv03812:1708801706786:0,300732,302595,22560
srv03812.soton.ac.uk,diabetes,8953,302772,303971,16041
srv03813.soton.ac.uk,diabetes,139553,302772,303971,16041
srv03814.soton.ac.uk,diabetes,257810,302772,303971,16041
srv03815.soton.ac.uk,diabetes,"4 19:18:35.52, Incoming Query:  select SEARCH_PARAMETERS, DOCUMENT_URL, RELEVANCE from NEW com.ibm.db2j.GaianTable('LTSOLID', 'queryPath=srv03812 srv03813 srv03816 srv03924', 'SEARCH_PARAMETERS VARCHAR(255), DOCUMENT_URL VARCHAR(255), RELEVANCE VARCHAR(3)', 'srv03924') GQ WHERE (Search_Parameters = 'diabetes,mailto:sagent0@example.org') AND GDB_QRYID=? AND GDB_QRYSTEPS=? -- GDB_HASH=55ED0D0A",302772,303971,16041
srv03816.soton.ac.uk,diabetes,250658,302772,303971,16041
srv03911.soton.ac.uk,diabetes,"4 19:18:34.751, Incoming Query:  select SEARCH_PARAMETERS, DOCUMENT_URL, RELEVANCE from NEW com.ibm.db2j.GaianTable('LTSOLID', 'queryPath=srv03812 srv03941 srv03952 srv03923', 'SEARCH_PARAMETERS VARCHAR(255), DOCUMENT_URL VARCHAR(255), RELEVANCE VARCHAR(3)', 'srv03923') GQ WHERE (Search_Parameters = 'diabetes,mailto:sagent0@example.org') AND GDB_QRYID=? AND GDB_QRYSTEPS=? -- GDB_HASH=55ED0D0A",302772,303971,16041
srv03912.soton.ac.uk,diabetes,"4 19:18:34.879, Incoming Query:  select SEARCH_PARAMETERS, DOCUMENT_URL, RELEVANCE from NEW com.ibm.db2j.GaianTable('LTSOLID', 'queryPath=srv03812 srv03941 srv03938 srv03926', 'SEARCH_PARAMETERS VARCHAR(255), DOCUMENT_URL VARCHAR(255), RELEVANCE VARCHAR(3)', 'srv03926') GQ WHERE (Search_Parameters = 'diabetes,mailto:sagent0@example.org') AND GDB_QRYID=? AND GDB_QRYSTEPS=? -- GDB_HASH=55ED0D0A",302772,303971,16041
srv03913.soton.ac.uk,diabetes,279275,302772,303971,16041
srv03914.soton.ac.uk,diabetes,268068,302772,303971,16041
srv03915.soton.ac.uk,diabetes,294987,302772,303971,16041
srv03916.soton.ac.uk,diabetes,293470,302772,303971,16041
srv03917.soton.ac.uk,diabetes,srv03812:1708802314659:1,302772,303971,16041
srv03918.soton.ac.uk,diabetes,278251,302772,303971,16041
srv03919.soton.ac.uk,diabetes,290336,302772,303971,16041
srv03920.soton.ac.uk,diabetes,281273,302772,303971,16041
srv03921.soton.ac.uk,diabetes,240158,302772,303971,16041
srv03922.soton.ac.uk,diabetes,278167,302772,303971,16041
srv03923.soton.ac.uk,diabetes,298951,302772,303971,16041
srv03924.soton.ac.uk,diabetes,"4 19:18:37.589, Incoming Query:  select SEARCH_PARAMETERS, DOCUMENT_URL, RELEVANCE from NEW com.ibm.db2j.GaianTable('LTSOLID', 'queryPath=srv03812 srv03921 srv03922 srv03940', 'SEARCH_PARAMETERS VARCHAR(255), DOCUMENT_URL VARCHAR(255), RELEVANCE VARCHAR(3)', 'srv03940') GQ WHERE (Search_Parameters = 'diabetes,mailto:sagent0@example.org') AND GDB_QRYID=? AND GDB_QRYSTEPS=? -- GDB_HASH=55ED0D0A",302772,303971,16041
srv03925.soton.ac.uk,diabetes,srv03812:1708802314659:1,302772,303971,16041
srv03926.soton.ac.uk,diabetes,"4 19:18:34.824, Incoming Query:  select SEARCH_PARAMETERS, DOCUMENT_URL, RELEVANCE from NEW com.ibm.db2j.GaianTable('LTSOLID', 'queryPath=srv03812 srv03937 srv03912', 'SEARCH_PARAMETERS VARCHAR(255), DOCUMENT_URL VARCHAR(255), RELEVANCE VARCHAR(3)', 'srv03912') GQ WHERE (Search_Parameters = 'diabetes,mailto:sagent0@example.org') AND GDB_QRYID=? AND GDB_QRYSTEPS=? -- GDB_HASH=55ED0D0A",302772,303971,16041
srv03927.soton.ac.uk,diabetes,287312,302772,303971,16041
srv03928.soton.ac.uk,diabetes,231003,302772,303971,16041
srv03929.soton.ac.uk,diabetes,246464,302772,303971,16041
srv03930.soton.ac.uk,diabetes,238284,302772,303971,16041
srv03931.soton.ac.uk,diabetes,"4 19:18:34.769, Incoming Query:  select SEARCH_PARAMETERS, DOCUMENT_URL, RELEVANCE from NEW com.ibm.db2j.GaianTable('LTSOLID', 'queryPath=srv03812 srv03813 srv03911', 'SEARCH_PARAMETERS VARCHAR(255), DOCUMENT_URL VARCHAR(255), RELEVANCE VARCHAR(3)', 'srv03911') GQ WHERE (Search_Parameters = 'diabetes,mailto:sagent0@example.org') AND GDB_QRYID=? AND GDB_QRYSTEPS=? -- GDB_HASH=55ED0D0A",302772,303971,16041
srv03932.soton.ac.uk,diabetes,srv03812:1708802314659:1,302772,303971,16041
srv03933.soton.ac.uk,diabetes,277797,302772,303971,16041
srv03934.soton.ac.uk,diabetes,296371,302772,303971,16041
srv03935.soton.ac.uk,diabetes,srv03812:1708802314659:1,302772,303971,16041
srv03936.soton.ac.uk,diabetes,280407,302772,303971,16041
srv03937.soton.ac.uk,diabetes,srv03812:1708802314659:1,302772,303971,16041
srv03938.soton.ac.uk,diabetes,240019,302772,303971,16041
srv03939.soton.ac.uk,diabetes,"4 19:18:35.528, Incoming Query:  select SEARCH_PARAMETERS, DOCUMENT_URL, RELEVANCE from NEW com.ibm.db2j.GaianTable('LTSOLID', 'queryPath=srv03812 srv03813 srv03816 srv03924', 'SEARCH_PARAMETERS VARCHAR(255), DOCUMENT_URL VARCHAR(255), RELEVANCE VARCHAR(3)', 'srv03924') GQ WHERE (Search_Parameters = 'diabetes,mailto:sagent0@example.org') AND GDB_QRYID=? AND GDB_QRYSTEPS=? -- GDB_HASH=55ED0D0A",302772,303971,16041
srv03940.soton.ac.uk,diabetes,"4 19:18:35.519, Incoming Query:  select SEARCH_PARAMETERS, DOCUMENT_URL, RELEVANCE from NEW com.ibm.db2j.GaianTable('LTSOLID', 'queryPath=srv03812 srv03813 srv03816 srv03924', 'SEARCH_PARAMETERS VARCHAR(255), DOCUMENT_URL VARCHAR(255), RELEVANCE VARCHAR(3)', 'srv03924') GQ WHERE (Search_Parameters = 'diabetes,mailto:sagent0@example.org') AND GDB_QRYID=? AND GDB_QRYSTEPS=? -- GDB_HASH=55ED0D0A",302772,303971,16041
srv03941.soton.ac.uk,diabetes,srv03812:1708802314659:1,302772,303971,16041
srv03942.soton.ac.uk,diabetes,"4 19:18:34.824, Incoming Query:  select SEARCH_PARAMETERS, DOCUMENT_URL, RELEVANCE from NEW com.ibm.db2j.GaianTable('LTSOLID', 'queryPath=srv03812 srv03937 srv03912', 'SEARCH_PARAMETERS VARCHAR(255), DOCUMENT_URL VARCHAR(255), RELEVANCE VARCHAR(3)', 'srv03912') GQ WHERE (Search_Parameters = 'diabetes,mailto:sagent0@example.org') AND GDB_QRYID=? AND GDB_QRYSTEPS=? -- GDB_HASH=55ED0D0A",302772,303971,16041
srv03943.soton.ac.uk,diabetes,291474,302772,303971,16041
srv03944.soton.ac.uk,diabetes,srv03812:1708802314659:1,302772,303971,16041
srv03945.soton.ac.uk,diabetes,srv03812:1708802314659:1,302772,303971,16041
srv03946.soton.ac.uk,diabetes,221901,302772,303971,16041
srv03947.soton.ac.uk,diabetes,280616,302772,303971,16041
srv03948.soton.ac.uk,diabetes,srv03812:1708802314659:1,302772,303971,16041
srv03949.soton.ac.uk,diabetes,242338,302772,303971,16041
srv03950.soton.ac.uk,diabetes,"4 19:18:35.519, Incoming Query:  select SEARCH_PARAMETERS, DOCUMENT_URL, RELEVANCE from NEW com.ibm.db2j.GaianTable('LTSOLID', 'queryPath=srv03812 srv03813 srv03816 srv03924', 'SEARCH_PARAMETERS VARCHAR(255), DOCUMENT_URL VARCHAR(255), RELEVANCE VARCHAR(3)', 'srv03924') GQ WHERE (Search_Parameters = 'diabetes,mailto:sagent0@example.org') AND GDB_QRYID=? AND GDB_QRYSTEPS=? -- GDB_HASH=55ED0D0A",302772,303971,16041
srv03951.soton.ac.uk,diabetes,242145,302772,303971,16041
srv03952.soton.ac.uk,diabetes,srv03812:1708802314659:1,302772,303971,16041
srv03953.soton.ac.uk,diabetes,"4 19:18:34.7, Incoming Query:  select SEARCH_PARAMETERS, DOCUMENT_URL, RELEVANCE from NEW com.ibm.db2j.GaianTable('LTSOLID', 'queryPath=srv03812 srv03921 srv03925', 'SEARCH_PARAMETERS VARCHAR(255), DOCUMENT_URL VARCHAR(255), RELEVANCE VARCHAR(3)', 'srv03925') GQ WHERE (Search_Parameters = 'diabetes,mailto:sagent0@example.org') AND GDB_QRYID=? AND GDB_QRYSTEPS=? -- GDB_HASH=55ED0D0A",302772,303971,16041
srv03954.soton.ac.uk,diabetes,246673,302772,303971,16041
srv03955.soton.ac.uk,diabetes,"4 19:18:34.781, Incoming Query:  select SEARCH_PARAMETERS, DOCUMENT_URL, RELEVANCE from NEW com.ibm.db2j.GaianTable('LTSOLID', 'queryPath=srv03812 srv03941 srv03938 srv03926', 'SEARCH_PARAMETERS VARCHAR(255), DOCUMENT_URL VARCHAR(255), RELEVANCE VARCHAR(3)', 'srv03926') GQ WHERE (Search_Parameters = 'diabetes,mailto:sagent0@example.org') AND GDB_QRYID=? AND GDB_QRYSTEPS=? -- GDB_HASH=55ED0D0A",302772,303971,16041
+++++++++++++++++++++++++++++++++++++++++++++++++++++++
srv03812.soton.ac.uk,diabetes,9562,300745,301958,26161
srv03813.soton.ac.uk,diabetes,136043,300745,301958,26161
srv03814.soton.ac.uk,diabetes,239773,300745,301958,26161
srv03815.soton.ac.uk,diabetes,srv03812:1708810016914:0,300745,301958,26161
srv03816.soton.ac.uk,diabetes,254908,300745,301958,26161
srv03911.soton.ac.uk,diabetes,267610,300745,301958,26161
srv03912.soton.ac.uk,diabetes,240389,300745,301958,26161
srv03913.soton.ac.uk,diabetes,274384,300745,301958,26161
srv03914.soton.ac.uk,diabetes,256670,300745,301958,26161
srv03915.soton.ac.uk,diabetes,252893,300745,301958,26161
srv03916.soton.ac.uk,diabetes,244795,300745,301958,26161
srv03917.soton.ac.uk,diabetes,233905,300745,301958,26161
srv03918.soton.ac.uk,diabetes,260194,300745,301958,26161
srv03919.soton.ac.uk,diabetes,258165,300745,301958,26161
srv03920.soton.ac.uk,diabetes,239707,300745,301958,26161
srv03921.soton.ac.uk,diabetes,240492,300745,301958,26161
srv03922.soton.ac.uk,diabetes,253103,300745,301958,26161
srv03923.soton.ac.uk,diabetes,278159,300745,301958,26161
srv03924.soton.ac.uk,diabetes,"4 21:26:57.124, Incoming Query:  select SEARCH_PARAMETERS, DOCUMENT_URL, RELEVANCE from NEW com.ibm.db2j.GaianTable('LTSOLID', 'queryPath=srv03812 srv03914 srv03922', 'SEARCH_PARAMETERS VARCHAR(255), DOCUMENT_URL VARCHAR(255), RELEVANCE VARCHAR(3)', 'srv03922') GQ WHERE (Search_Parameters = 'diabetes,mailto:sagent0@example.org') AND GDB_QRYID=? AND GDB_QRYSTEPS=? -- GDB_HASH=55ED0D0A",300745,301958,26161
srv03925.soton.ac.uk,diabetes,291509,300745,301958,26161
srv03926.soton.ac.uk,diabetes,294959,300745,301958,26161
srv03927.soton.ac.uk,diabetes,252216,300745,301958,26161
srv03928.soton.ac.uk,diabetes,230698,300745,301958,26161
srv03929.soton.ac.uk,diabetes,"4 21:26:57.074, Incoming Query:  select SEARCH_PARAMETERS, DOCUMENT_URL, RELEVANCE from NEW com.ibm.db2j.GaianTable('LTSOLID', 'queryPath=srv03812 srv03814', 'SEARCH_PARAMETERS VARCHAR(255), DOCUMENT_URL VARCHAR(255), RELEVANCE VARCHAR(3)', 'srv03814') GQ WHERE (Search_Parameters = 'diabetes,mailto:sagent0@example.org') AND GDB_QRYID=? AND GDB_QRYSTEPS=? -- GDB_HASH=55ED0D0A",300745,301958,26161
srv03930.soton.ac.uk,diabetes,221644,300745,301958,26161
srv03931.soton.ac.uk,diabetes,300159,300745,301958,26161
srv03932.soton.ac.uk,diabetes,280757,300745,301958,26161
srv03933.soton.ac.uk,diabetes,265337,300745,301958,26161
srv03934.soton.ac.uk,diabetes,"4 21:26:57.109, Incoming Query:  select SEARCH_PARAMETERS, DOCUMENT_URL, RELEVANCE from NEW com.ibm.db2j.GaianTable('LTSOLID', 'queryPath=srv03812 srv03914 srv03922', 'SEARCH_PARAMETERS VARCHAR(255), DOCUMENT_URL VARCHAR(255), RELEVANCE VARCHAR(3)', 'srv03922') GQ WHERE (Search_Parameters = 'diabetes,mailto:sagent0@example.org') AND GDB_QRYID=? AND GDB_QRYSTEPS=? -- GDB_HASH=55ED0D0A",300745,301958,26161
srv03935.soton.ac.uk,diabetes,240642,300745,301958,26161
srv03936.soton.ac.uk,diabetes,265438,300745,301958,26161
srv03937.soton.ac.uk,diabetes,259910,300745,301958,26161
srv03938.soton.ac.uk,diabetes,222525,300745,301958,26161
srv03939.soton.ac.uk,diabetes,268807,300745,301958,26161
srv03940.soton.ac.uk,diabetes,"4 21:26:57.253, Incoming Query:  select SEARCH_PARAMETERS, DOCUMENT_URL, RELEVANCE from NEW com.ibm.db2j.GaianTable('LTSOLID', 'queryPath=srv03812 srv03916 srv03938 srv03928', 'SEARCH_PARAMETERS VARCHAR(255), DOCUMENT_URL VARCHAR(255), RELEVANCE VARCHAR(3)', 'srv03928') GQ WHERE (Search_Parameters = 'diabetes,mailto:sagent0@example.org') AND GDB_QRYID=? AND GDB_QRYSTEPS=? -- GDB_HASH=55ED0D0A",300745,301958,26161
srv03941.soton.ac.uk,diabetes,250331,300745,301958,26161
srv03942.soton.ac.uk,diabetes,221448,300745,301958,26161
srv03943.soton.ac.uk,diabetes,244647,300745,301958,26161
srv03944.soton.ac.uk,diabetes,257174,300745,301958,26161
srv03945.soton.ac.uk,diabetes,263314,300745,301958,26161
srv03946.soton.ac.uk,diabetes,210260,300745,301958,26161
srv03947.soton.ac.uk,diabetes,258676,300745,301958,26161
srv03948.soton.ac.uk,diabetes,280209,300745,301958,26161
srv03949.soton.ac.uk,diabetes,236046,300745,301958,26161
srv03950.soton.ac.uk,diabetes,283742,300745,301958,26161
srv03951.soton.ac.uk,diabetes,205278,300745,301958,26161
srv03952.soton.ac.uk,diabetes,"4 21:26:57.276, Incoming Query:  select SEARCH_PARAMETERS, DOCUMENT_URL, RELEVANCE from NEW com.ibm.db2j.GaianTable('LTSOLID', 'queryPath=srv03812 srv03916 srv03936', 'SEARCH_PARAMETERS VARCHAR(255), DOCUMENT_URL VARCHAR(255), RELEVANCE VARCHAR(3)', 'srv03936') GQ WHERE (Search_Parameters = 'diabetes,mailto:sagent0@example.org') AND GDB_QRYID=? AND GDB_QRYSTEPS=? -- GDB_HASH=55ED0D0A",300745,301958,26161
srv03953.soton.ac.uk,diabetes,270443,300745,301958,26161
srv03954.soton.ac.uk,diabetes,243781,300745,301958,26161
srv03955.soton.ac.uk,diabetes,"4 21:26:57.19, Incoming Query:  select SEARCH_PARAMETERS, DOCUMENT_URL, RELEVANCE from NEW com.ibm.db2j.GaianTable('LTSOLID', 'queryPath=srv03812 srv03914 srv03922 srv03926', 'SEARCH_PARAMETERS VARCHAR(255), DOCUMENT_URL VARCHAR(255), RELEVANCE VARCHAR(3)', 'srv03926') GQ WHERE (Search_Parameters = 'diabetes,mailto:sagent0@example.org') AND GDB_QRYID=? AND GDB_QRYSTEPS=? -- GDB_HASH=55ED0D0A",300745,301958,26161
srv03812.soton.ac.uk,diabetes,8935,300315,301575,26162
srv03813.soton.ac.uk,diabetes,137403,300315,301575,26162
srv03814.soton.ac.uk,diabetes,233085,300315,301575,26162
srv03815.soton.ac.uk,diabetes,"4 21:38:18.031, Incoming Query:  select SEARCH_PARAMETERS, DOCUMENT_URL, RELEVANCE from NEW com.ibm.db2j.GaianTable('LTSOLID', 'queryPath=srv03812 srv03914 srv03922 srv03932', 'SEARCH_PARAMETERS VARCHAR(255), DOCUMENT_URL VARCHAR(255), RELEVANCE VARCHAR(3)', 'srv03932') GQ WHERE (Search_Parameters = 'diabetes,mailto:sagent0@example.org') AND GDB_QRYID=? AND GDB_QRYSTEPS=? -- GDB_HASH=55ED0D0A",300315,301575,26162
